data_referencia,2020-08-15,2021-05-15,2022-08-15,2023-03-15,2023-05-15,2024-08-15,2025-05-15,2026-08-15,2027-05-15,2028-08-15,2029-05-15,2030-08-15,2031-05-15,2032-08-15,2033-05-15,2035-05-15,2037-05-15,2040-08-15,2045-05-15,2050-08-15,2055-05-15,2060-08-15
2022-06-06,,,6.7513,5.8,5.7998,5.72,5.6634,5.5491,5.5732,5.57,,5.583,,5.6833,,5.7377,,5.7492,5.8435,5.8762,5.8772,5.91
2022-06-07,,,9.9086,6.5033,6.4744,5.8545,5.7327,5.5906,5.6061,5.6119,,5.6367,,5.7241,,5.7746,,5.79,5.8767,5.9105,5.9117,5.9425
2022-06-08,,,10.3229,6.76,6.7359,5.8763,5.7857,5.6165,5.6097,5.6014,,5.6075,,5.7,,5.7474,,5.7649,5.8598,5.8962,5.901,5.9318
2022-06-09,,,12.6209,6.8111,6.8119,5.9159,5.7453,5.54,5.5253,5.52,,5.54,,5.6453,,5.7037,,5.7227,5.8239,5.8674,5.87,5.8995
2022-06-10,,,11.894,6.72,6.7189,5.8734,5.7207,5.5315,5.5227,5.5297,,5.541,,5.651,,5.7102,,5.7347,5.833,5.8755,5.8758,5.9062
2022-06-13,,,11.7316,6.6,6.6042,5.9771,5.8336,5.6278,5.6131,5.6135,,5.6117,,5.718,,5.768,,5.793,5.8813,5.9229,5.9233,5.9497
2022-06-14,,,12.5483,6.6962,6.6962,6.0767,5.8775,5.6631,5.6367,5.6366,,5.6464,,5.7468,,5.7983,,5.8298,5.9158,5.9553,5.95,5.9854
2022-06-15,,,12.0662,6.4385,6.4391,5.8322,5.6522,5.4709,5.4671,5.49,,5.5051,,5.5923,,5.6756,,5.7254,5.8286,5.8636,5.8618,5.8988
2022-06-17,,,12.4049,6.5667,6.564,5.743,5.5725,5.4125,5.4461,5.4678,,5.4835,,5.5775,,5.6574,,5.7129,5.8118,5.8423,5.8436,5.8753
2022-06-20,,,12.0019,6.6034,6.6085,5.7866,5.6152,5.4746,5.5351,5.5507,,5.565,,5.6494,,5.7199,,5.7707,5.8676,5.8982,5.9044,5.9363
2022-06-21,,,12.5129,6.754,6.7541,5.9443,5.7357,5.5761,5.63,5.6326,,5.6282,,5.7057,,5.7728,,5.8134,5.9079,5.9425,5.9448,5.9725
2022-06-22,,,12.8706,7.0354,7.0366,6.0731,5.7991,5.6069,5.6218,5.6186,,5.5973,,5.6823,,5.7557,,5.8017,5.9094,5.9464,5.9499,5.9746
2022-06-23,,,12.774,6.985,6.98,6.0253,5.7189,5.5279,5.5434,5.5353,,5.5289,,5.6217,,5.7174,,5.7804,5.9109,5.95,5.9523,5.9721
2022-06-24,,,11.3825,6.7259,6.7268,5.9717,5.7376,5.5953,5.6194,5.6228,,5.6258,,5.7099,,5.8022,,5.8571,5.9628,5.98,5.9827,6.0012
2022-06-27,,,14.4654,6.9245,6.9242,6.0234,5.76,5.62,5.64,5.6526,,5.6649,,5.75,,5.8353,,5.8843,5.9765,5.9919,5.9926,6.0128
2022-06-28,,,14.99,7.0473,7.0453,6.1941,5.9331,5.7837,5.79,5.7956,,5.7924,,5.8542,,5.9244,,5.96,6.047,6.0585,6.0614,6.0798
2022-06-29,,,15.5626,7.1346,7.1288,6.2731,5.98,5.8366,5.8326,5.8249,,5.8137,,5.8682,,5.9405,,5.9798,6.0592,6.0722,6.0701,6.0929
2022-06-30,,,15.3235,7.0731,7.0702,6.2099,5.936,5.7659,5.7708,5.7656,,5.7634,,5.8222,,5.9,,5.9427,6.0302,6.05,6.048,6.0622
2022-07-01,,,18.7759,7.4534,7.4519,6.3573,5.9755,5.81,5.8222,5.8263,,5.8159,,5.86,,5.9422,,5.9739,6.0587,6.0741,6.076,6.0915
2022-07-04,,,21.39,7.5428,7.5417,6.43,6.0301,5.87,5.8858,5.8852,,5.8722,,5.9117,,5.9915,,6.0124,6.0871,6.1064,6.1078,6.1248
2022-07-05,,,22.8269,7.8072,7.8053,6.5382,6.0778,5.9215,5.9401,5.9377,,5.9242,,5.953,,6.0262,,6.0468,6.1222,6.1408,6.1416,6.1558
2022-07-06,,,22.6256,7.9637,7.9643,6.6436,6.1648,5.988,6.0,5.9893,,5.9748,,6.0064,,6.073,,6.0929,6.1693,6.1896,6.1903,6.2069
2022-07-07,,,21.4365,7.9088,7.9028,6.66,6.1968,5.9681,5.99,5.981,,5.9865,,6.0302,,6.0934,,6.1156,6.1939,6.2147,6.22,6.2332
2022-07-08,,,21.3714,8.0084,8.0081,6.784,6.2879,6.0614,6.0961,6.0926,,6.09,,6.1326,,6.2296,,6.2566,6.3034,6.3207,6.3247,6.3442
2022-07-11,,,21.5681,8.1003,8.1,6.9192,6.4247,6.2025,6.217,6.1746,,6.16,,6.1949,,6.2663,,6.3035,6.3575,6.3796,6.3802,6.397
2022-07-12,,,22.0959,8.126,8.1247,6.9381,6.4418,6.2079,6.2063,6.1529,,6.1133,,6.1583,,6.2359,,6.276,6.339,6.36,6.362,6.3788
2022-07-13,,,23.3159,8.1491,8.148,6.9551,6.456,6.2074,6.1833,6.1346,,6.0977,,6.14,,6.207,,6.2431,6.3035,6.3179,6.3213,6.3418
2022-07-14,,,25.3015,8.3,8.3,7.087,6.5,6.2393,6.2021,6.1559,,6.1205,,6.1441,,6.1723,,6.1995,6.2471,6.2579,6.265,6.2829
2022-07-15,,,25.7576,8.3938,8.4011,7.07,6.4122,6.1543,6.151,6.1066,,6.0805,,6.1024,,6.1247,,6.1433,6.1811,6.1867,6.199,6.2102
2022-07-18,,,26.2711,8.5033,8.5048,7.2206,6.5973,6.3378,6.3398,6.2722,,6.2334,,6.2425,,6.2646,,6.2743,6.3,6.3049,6.3207,6.3315
2022-07-19,,,26.7369,8.58,8.58,7.3471,6.75,6.4572,6.4477,6.3564,,6.3096,,6.3165,,6.325,,6.3254,6.3447,6.3479,6.35,6.3589
2022-07-20,,,25.1091,8.3123,8.3123,7.2112,6.6354,6.3462,6.3464,6.28,,6.25,,6.2657,,6.2752,,6.28,6.3026,6.3034,6.3037,6.3124
2022-07-21,,,24.7079,8.2707,8.2701,7.2405,6.6792,6.3758,6.3638,6.28,,6.2432,,6.2672,,6.28,,6.2772,6.2981,6.2992,6.2992,6.3091
2022-07-22,,,25.2595,8.2342,8.2321,7.18,6.5957,6.2764,6.2644,6.2014,,6.17,,6.2141,,6.2486,,6.2445,6.2697,6.2733,6.2765,6.2873
2022-07-25,,,25.8222,8.2819,8.2845,7.2053,6.604,6.2988,6.28,6.2269,,6.1946,,6.23,,6.2645,,6.26,6.2774,6.2762,6.2825,6.2918
2022-07-26,,,25.3191,8.2366,8.236,7.2548,6.6737,6.3707,6.3327,6.2746,,6.2611,,6.2952,,6.323,,6.3151,6.3298,6.3261,6.3297,6.338
2022-07-27,,,24.747,8.1615,8.1708,7.1409,6.6136,6.2851,6.2632,6.2271,,6.2195,,6.2751,,6.2979,,6.2942,6.3061,6.3023,6.304,6.315
2022-07-28,,,24.7027,8.0226,8.022,6.8711,6.39,6.1211,6.1301,6.1175,,6.12,,6.1937,,6.238,,6.255,6.2757,6.289,6.2937,6.3052
2022-07-29,,,25.0132,7.7499,7.7488,6.669,6.2517,5.9989,6.013,6.0226,,6.0332,,6.1211,,6.1908,,6.212,6.248,6.2578,6.2593,6.2718
2022-08-01,,,25.054,7.7738,7.7751,6.6358,6.1743,5.9481,5.9829,5.9966,,6.0196,,6.1155,,6.187,,6.2178,6.2531,6.255,6.26,6.2698
2022-08-02,,,25.5281,7.85,7.85,6.6982,6.2316,6.0434,6.0678,6.0653,,6.0731,,6.1565,,6.228,,6.2541,6.29,6.29,6.2934,6.3
2022-08-03,,,26.3058,7.8581,7.8575,6.6154,6.11,5.9301,5.9794,5.9804,,6.0,,6.1033,,6.187,,6.2178,6.2634,6.2641,6.2683,6.2758
2022-08-04,,,26.3796,7.76,7.7559,6.225,5.721,5.58,5.6457,5.6917,,5.7414,,5.8707,,5.99,,6.0308,6.0809,6.0795,6.0815,6.0903
2022-08-05,,,26.4175,7.9226,7.9215,6.1674,5.6638,5.5145,5.5892,5.6451,,5.7052,,5.8319,,5.9436,,5.9852,6.0353,6.0354,6.0409,6.0464
2022-08-08,,,26.6358,8.011,8.0168,6.1717,5.5946,5.4172,5.4852,5.5461,,5.609,,5.7373,,5.8345,,5.8854,5.94,5.94,5.9428,5.95
2022-08-09,,,23.7813,8.0556,8.0555,6.2595,5.7169,5.5281,5.5931,5.6326,,5.6858,,5.7945,,5.88,,5.93,5.9931,5.9945,5.9962,6.0037
2022-08-10,,,23.5309,8.1504,8.1471,6.29,5.74,5.5721,5.64,5.6723,,5.698,,5.787,,5.8663,,5.9145,5.9801,5.9821,5.9855,5.9925
2022-08-11,,,23.4836,8.169,8.178,6.39,5.8661,5.6824,5.7436,5.78,,5.7874,,5.8523,,5.9247,,5.944,6.003,6.0099,6.01,6.0095
2022-08-12,,,23.4228,7.8219,7.8251,6.2402,5.7694,5.6077,5.6564,5.6997,,5.7097,,5.7576,,5.8115,,5.8307,5.892,5.8932,5.8942,5.8956
2022-08-15,,,,7.9199,7.9246,6.24,5.7158,5.5127,5.5498,5.5617,,5.5599,,5.6502,,5.7046,,5.7155,5.7953,5.797,5.7995,5.802
2022-08-16,,,,7.9668,7.9666,6.3328,5.8221,5.62,5.6549,5.6655,,5.67,,5.7465,,5.7947,,5.8042,5.8822,5.88,5.8767,5.8803
2022-08-17,,,,7.9469,7.9439,6.4461,5.9166,5.7015,5.7211,5.7234,,5.7101,,5.7738,,5.8097,,5.8067,5.8818,5.8834,5.8842,5.8892
2022-08-18,,,,7.86,7.86,6.4139,5.9,5.6857,5.71,5.7106,,5.7,,5.79,,5.8299,,5.8239,5.8895,5.893,5.8927,5.9034
2022-08-19,,,,7.8138,7.8129,6.4691,5.95,5.72,5.75,5.7413,,5.74,,5.8354,,5.8699,,5.8598,5.9239,5.9259,5.9261,5.9336
2022-08-22,,,,7.9558,7.9551,6.5722,6.0065,5.7518,5.7509,5.75,,5.7656,,5.8779,,5.91,,5.9028,5.9507,5.9532,5.9535,5.9585
2022-08-23,,,,7.9708,7.9701,6.5865,5.9306,5.6424,5.6518,5.6515,,5.67,,5.7862,,5.8201,,5.828,5.9,5.8987,5.899,5.9033
2022-08-24,,,,7.9365,7.9344,6.61,5.984,5.6907,5.6911,5.6793,,5.687,,5.8,,5.8326,,5.8421,5.9108,5.9113,5.9129,5.9157
2022-08-25,,,,7.9469,7.9443,6.7258,6.0881,5.79,5.7921,5.78,,5.7745,,5.8637,,5.8949,,5.9046,5.9745,5.9767,5.9761,5.98
2022-08-26,,,,8.0794,8.0729,6.74,6.0743,5.7778,5.7707,5.7462,,5.7331,,5.8263,,5.8547,,5.8654,5.96,5.9609,5.96,5.969
2022-08-29,,,,8.0615,8.0582,6.7676,6.15,5.9,5.9,5.86,,5.85,,5.93,,5.9525,,5.9472,6.0232,6.0229,6.025,6.037
2022-08-30,,,,8.1673,8.165,6.8264,6.2201,5.978,5.939,5.8608,,5.8469,,5.9145,,5.9352,,5.9331,5.9973,5.9969,5.9965,6.0056
2022-08-31,,,,8.1694,8.1677,6.7702,6.1529,5.9104,5.8747,5.8264,,5.8476,,5.9166,,5.9436,,5.9338,5.9903,5.9925,5.9926,6.0
2022-09-01,,,,8.4138,8.416,6.7001,6.0434,5.7818,5.7463,5.6999,,5.7169,,5.7925,,5.8254,,5.8255,5.8917,5.8908,5.8912,5.9085
2022-09-02,,,,8.5035,8.5037,6.6583,6.0195,5.7529,5.7177,5.6624,,5.6859,,5.7656,,5.7955,,5.8,5.8644,5.8646,5.8648,5.8774
2022-09-05,,,,8.4624,8.4624,6.7073,6.0718,5.7758,5.75,5.6778,,5.6999,,5.81,,5.82,,5.8231,5.8753,5.8758,5.8776,5.8817
2022-09-06,,,,8.725,8.7224,6.9119,6.2366,5.8694,5.8409,5.7564,,5.7526,,5.8425,,5.8728,,5.8745,5.9272,5.9236,5.9191,5.9241
2022-09-08,,,,8.8801,8.8787,6.8896,6.1571,5.7741,5.7654,5.6894,,5.69,,5.78,,5.8154,,5.8201,5.8758,5.8748,5.8752,5.8845
2022-09-09,,,,8.729,8.7282,6.7952,6.09,5.731,5.7306,5.6891,,5.6949,,5.78,,5.82,,5.82,5.8778,5.8795,5.88,5.8916
2022-09-12,,,,8.6997,8.7044,6.8977,6.1719,5.78,5.78,5.74,,5.74,,5.82,,5.8629,,5.8536,5.9102,5.9124,5.911,5.9229
2022-09-13,,,,8.4286,8.4347,6.8803,6.2071,5.8341,5.8424,5.798,,5.7906,,5.8627,,5.9011,,5.8934,5.9466,5.9466,5.9469,5.9591
2022-09-14,,,,8.3045,8.3035,6.7268,6.104,5.8262,5.8434,5.8101,,5.8099,,5.88,,5.92,,5.91,5.96,5.96,5.96,5.97
2022-09-15,,,,8.4113,8.4134,6.8829,6.2145,5.9131,5.8958,5.872,,5.8691,,5.9253,,5.9467,,5.9418,5.9919,5.9932,5.9913,5.9945
2022-09-16,,,,8.4872,8.488,6.8185,6.13,5.8328,5.8206,5.8,,5.7989,,5.8791,,5.8948,,5.893,5.9549,5.9544,5.9545,5.9638
2022-09-19,,,,8.452,8.4606,6.8692,6.1613,5.82,5.7904,5.7434,,5.7338,,5.8218,,5.8372,,5.8382,5.9012,5.9033,5.9026,5.9106
2022-09-20,,,,8.3802,8.3801,6.8963,6.1474,5.8074,5.7835,5.7353,,5.721,,5.8,,5.8215,,5.8245,5.8836,5.884,5.8836,5.8901
2022-09-21,,,,8.2552,8.257,6.8387,6.0817,5.7304,5.7139,5.6997,,5.6935,,5.7666,,5.7947,,5.7955,5.8562,5.8535,5.8532,5.8628
2022-09-22,,,,8.0792,8.0769,6.5898,5.8847,5.607,5.61,5.6,,5.5878,,5.69,,5.7175,,5.7279,5.8,5.8,5.799,5.7984
2022-09-23,,,,8.4455,8.4192,6.7368,6.0176,5.72,5.7189,5.6825,,5.6533,,5.7488,,5.7626,,5.766,5.8252,5.8255,5.8242,5.8266
2022-09-26,,,,8.5537,8.5574,6.8666,6.1298,5.8488,5.8356,5.7788,,5.7444,,5.8261,,5.83,,5.8245,5.8792,5.8771,5.8763,5.8799
2022-09-27,,,,8.8738,8.8695,6.7244,5.9865,5.8073,5.81,5.7553,,5.7209,,5.8059,,5.8091,,5.7957,5.8551,5.86,5.8566,5.8593
2022-09-28,,,,8.7512,8.7703,6.72,6.0342,5.8599,5.87,5.8053,,5.7658,,5.8337,,5.8307,,5.8109,5.88,5.88,5.88,5.88
2022-09-29,,,,8.6092,8.623,6.6507,5.9758,5.8424,5.8568,5.8,,5.7571,,5.8166,,5.81,,5.7863,5.8525,5.8511,5.8526,5.8535
2022-09-30,,,,8.55,8.55,6.5878,5.9319,5.79,5.79,5.7278,,5.67,,5.7251,,5.7211,,5.697,5.761,5.7596,5.7558,5.7577
2022-10-03,,,,8.4626,8.4668,6.5486,5.8946,5.7347,5.74,5.6845,,5.6389,,5.7012,,5.7034,,5.6753,5.7373,5.7363,5.7339,5.7368
2022-10-04,,,,8.4319,8.4362,6.63,5.9153,5.7266,5.74,5.6941,,5.6363,,5.7,,5.7,,5.6752,5.7377,5.7353,5.73,5.7393
2022-10-05,,,,8.1907,8.1922,6.5121,5.8553,5.6911,5.7081,5.6901,,5.6282,,5.7074,,5.71,,5.6757,5.7358,5.7349,5.729,5.737
2022-10-06,,,,7.72,7.7231,6.4324,5.8403,5.716,5.7453,5.7346,,5.6669,,5.7486,,5.758,,5.7047,5.7709,5.768,5.7625,5.7793
2022-10-07,,,,7.5761,7.5819,6.4298,5.82,5.69,5.7446,5.7342,,5.6923,,5.7785,,5.794,,5.7408,5.8076,5.8072,5.8026,5.8166
2022-10-10,,,,7.6286,7.6313,6.4653,5.85,5.6945,5.7455,5.7439,,5.7038,,5.7916,,5.8041,,5.7468,5.8164,5.8194,5.8145,5.8299
2022-10-11,,,,7.46,7.4821,6.4512,5.8562,5.7013,5.7478,5.7565,,5.7326,,5.82,,5.8281,,5.7729,5.8433,5.8425,5.8395,5.85
2022-10-13,,,,7.2044,7.2097,6.3794,5.8446,5.705,5.7395,5.7526,,5.727,,5.8216,,5.8274,,5.7679,5.8413,5.842,5.8424,5.8505
2022-10-14,,,,6.9694,6.97,6.344,5.8,5.69,5.73,5.74,,5.72,,5.8102,,5.82,,5.7725,5.8636,5.8643,5.8642,5.8734
2022-10-17,,,,6.9841,6.971,6.32,5.7358,5.6436,5.66,5.6945,,5.6824,,5.772,,5.7756,,5.7405,5.83,5.83,5.83,5.8359
2022-10-18,,,,6.9807,6.9877,6.2539,5.6735,5.5948,5.626,5.66,,5.66,,5.7554,,5.767,,5.73,5.83,5.8327,5.831,5.8386
2022-10-19,,,,6.6091,6.6105,6.1829,5.6282,5.5966,5.6329,5.6694,,5.6645,,5.76,,5.7719,,5.7397,5.84,5.8363,5.8368,5.8459
2022-10-20,,,,6.3663,6.3718,6.1269,5.6037,5.6069,5.6443,5.6771,,5.6677,,5.76,,5.7754,,5.7377,5.8329,5.8317,5.8318,5.8404
2022-10-21,,,,6.295,6.2981,6.0859,5.5613,5.5671,5.6213,5.65,,5.6399,,5.7326,,5.7547,,5.7013,5.8001,5.7965,5.7953,5.8053
2022-10-24,,,,6.1727,6.1739,6.0622,5.59,5.6125,5.68,5.7049,,5.7,,5.7868,,5.8072,,5.7471,5.846,5.8466,5.8442,5.8472
2022-10-25,,,,6.1,6.1,6.1209,5.6246,5.64,5.7055,5.718,,5.7004,,5.78,,5.797,,5.7415,5.8475,5.8533,5.85,5.8548
2022-10-26,,,,5.989,6.0076,6.1235,5.67,5.7126,5.7659,5.78,,5.7593,,5.835,,5.8375,,5.7703,5.8869,5.8854,5.8857,5.8927
2022-10-27,,,,5.8692,5.8695,5.9615,5.5329,5.6003,5.7063,5.7344,,5.7231,,5.807,,5.8158,,5.7539,5.8699,5.8724,5.8739,5.8801
2022-10-28,,,,5.7493,5.7535,5.9735,5.54,5.5851,5.69,5.7101,,5.6914,,5.786,,5.7949,,5.7435,5.8574,5.8574,5.8554,5.8615
2022-10-31,,,,5.4567,5.4567,5.7807,5.3762,5.4193,5.5426,5.5716,,5.5784,,5.69,,5.7015,,5.6583,5.7723,5.7757,5.7759,5.783
2022-11-01,,,,5.5734,5.5532,5.8262,5.4215,5.4308,5.5492,5.5708,,5.5861,,5.7075,,5.7076,,5.6646,5.7757,5.78,5.7774,5.7829
2022-11-03,,,,5.7,5.7113,5.8567,5.4496,5.4658,5.595,5.62,,5.6264,,5.7537,,5.76,,5.71,5.8067,5.8106,5.81,5.8143
2022-11-04,,,,5.5524,5.5534,5.8,5.4135,5.4522,5.5847,5.6172,,5.6379,,5.7703,,5.7818,,5.733,5.8333,5.8323,5.8321,5.84
2022-11-07,,,,5.3452,5.3454,5.8547,5.529,5.5938,5.7231,5.7354,,5.7365,,5.8623,,5.8736,,5.8223,5.9146,5.9151,5.9152,5.9248
2022-11-08,,,,5.319,5.3124,5.8931,5.5874,5.63,5.72,5.7336,,5.74,,5.8628,,5.87,,5.8227,5.9064,5.9048,5.9027,5.906
2022-11-09,,,,5.5477,5.5395,5.97,5.6795,5.7097,5.7769,5.7783,,5.7743,,5.8829,,5.8846,,5.8359,5.9077,5.9091,5.9037,5.9034
2022-11-10,,,,5.65,5.64,6.4126,6.1257,6.1063,6.1152,6.0959,,6.086,,6.1487,,6.1338,,6.083,6.1473,6.1415,6.1357,6.1368
2022-11-11,,,,6.0472,6.023,6.6126,6.213,6.1341,6.17,6.1391,,6.1082,,6.1565,,6.1378,,6.0862,6.1419,6.1274,6.1263,6.123
2022-11-14,,,,5.4568,5.4583,6.4365,6.0011,5.9448,5.9528,5.954,,5.9548,,6.0215,,6.0231,,5.9751,6.0374,6.0303,6.028,6.0229
2022-11-16,,,,5.7026,5.6631,6.59,6.1228,6.043,6.0445,6.0424,,6.0423,,6.1172,,6.124,,6.0718,6.1366,6.1353,6.1263,6.1141
2022-11-17,,,,5.9407,5.908,6.7166,6.1671,6.0608,6.0562,6.0513,,6.0545,,6.1183,,6.1051,,6.0582,6.1286,6.128,6.1198,6.1064
2022-11-18,,,,5.39,5.3883,6.7103,6.2597,6.1594,6.1638,6.1318,,6.1206,,6.1822,,6.1729,,6.1255,6.198,6.2031,6.1993,6.1907
2022-11-21,,,,5.5099,5.4881,6.6872,6.1934,6.1061,6.1188,6.094,,6.0869,,6.1415,,6.14,,6.1081,6.1902,6.1918,6.1882,6.1829
2022-11-22,,,,5.8311,5.8354,6.8627,6.3852,6.2968,6.2885,6.2522,,6.2233,,6.2534,,6.2407,,6.1801,6.2503,6.2465,6.2426,6.2379
2022-11-23,,,,5.9434,5.9445,7.0535,6.5764,6.4142,6.4032,6.3475,,6.29,,6.328,,6.3065,,6.2286,6.303,6.2974,6.296,6.2929
2022-11-24,,,,5.8618,5.8669,6.9624,6.4973,6.3,6.2825,6.2277,,6.1698,,6.2328,,6.2134,,6.1435,6.21,6.2082,6.208,6.2
2022-11-25,,,,6.1649,6.1703,7.1992,6.7473,6.492,6.4572,6.3617,,6.3043,,6.3504,,6.309,,6.2136,6.2702,6.2727,6.2726,6.2634
2022-11-28,,,,6.1877,6.2126,7.1857,6.696,6.42,6.3815,6.2836,,6.2326,,6.2876,,6.244,,6.1619,6.232,6.2332,6.2327,6.2289
2022-11-29,,,,6.2349,6.2268,6.9927,6.4638,6.1728,6.1236,6.0523,,6.0145,,6.0867,,6.0643,,6.0027,6.0773,6.0757,6.0739,6.0692
2022-11-30,,,,6.173,6.1849,6.8161,6.31,6.0382,6.0049,5.9446,,5.8995,,5.9615,,5.9416,,5.9018,5.9732,5.976,5.9735,5.9704
2022-12-01,,,,6.0608,6.0604,6.8701,6.351,6.0973,6.0727,6.0128,,5.9563,,6.0104,,5.9936,,5.9577,6.0283,6.0331,6.0322,6.0278
2022-12-02,,,,6.193,6.18,6.7615,6.2568,6.02,6.003,5.9588,,5.9018,,5.966,,5.97,,5.9399,6.0052,6.0052,6.0039,6.0033
2022-12-05,,,,5.9638,5.9902,6.7817,6.3214,6.1139,6.12,6.0703,,6.0151,,6.0708,,6.0638,,6.0343,6.1078,6.1067,6.1051,6.1095
2022-12-06,,,,6.1208,6.1174,6.7533,6.3365,6.172,6.18,6.1383,,6.0825,,6.1517,,6.1416,,6.1143,6.2,6.1941,6.19,6.19
2022-12-07,,,,6.405,6.3858,6.6293,6.2398,6.1122,6.1258,6.1165,,6.0659,,6.1363,,6.1337,,6.1053,6.1926,6.1857,6.1802,6.1798
2022-12-08,,,,6.5616,6.5614,6.5902,6.2119,6.125,6.1354,6.12,,6.0835,,6.1665,,6.1645,,6.15,6.2298,6.2199,6.2139,6.21
2022-12-09,,,,6.5873,6.5849,6.6011,6.2373,6.175,6.1888,6.1743,,6.1361,,6.2199,,6.2194,,6.1934,6.2578,6.2462,6.236,6.2325
2022-12-12,,,,6.783,6.771,6.8108,6.4524,6.3558,6.3464,6.3216,,6.2621,,6.3254,,6.3179,,6.278,6.3299,6.3182,6.3138,6.3068
2022-12-13,,,,6.7775,6.7857,6.9135,6.5816,6.4552,6.4384,6.3923,,6.3261,,6.383,,6.3719,,6.3254,6.3636,6.3523,6.3487,6.3453
2022-12-14,,,,6.8075,6.8123,6.9849,6.6466,6.5155,6.4775,6.4245,,6.3483,,6.3807,,6.364,,6.319,6.3702,6.3602,6.3602,6.3515
2022-12-15,,,,6.582,6.5882,6.9242,6.5505,6.4563,6.4075,6.3761,,6.312,,6.3503,,6.3374,,6.307,6.3655,6.3572,6.3589,6.3504
2022-12-16,,,,6.2971,6.2909,6.9306,6.6246,6.5742,6.4984,6.4944,,6.3968,,6.4,,6.3916,,6.3857,6.4218,6.4289,6.4209,6.4149
2022-12-19,,,,6.334,6.3311,6.9273,6.6311,6.577,6.504,6.5108,,6.405,,6.4071,,6.4028,,6.4181,6.4528,6.462,6.4512,6.4502
2022-12-20,,,,6.3465,6.3499,6.7945,6.4181,6.3999,6.3309,6.3726,,6.2934,,6.3177,,6.332,,6.3744,6.4086,6.4255,6.4084,6.4047
2022-12-21,,,,6.233,6.2357,6.7878,6.4478,6.4255,6.3573,6.3848,,6.3084,,6.3355,,6.344,,6.3938,6.4272,6.4436,6.4245,6.4157
2022-12-22,,,,6.2715,6.2666,6.7954,6.4256,6.4194,6.3292,6.3441,,6.2669,,6.2812,,6.2858,,6.3448,6.3825,6.397,6.3772,6.372
2022-12-23,,,,6.6,6.6043,6.7437,6.3194,6.3183,6.2478,6.2571,,6.1898,,6.2055,,6.2145,,6.2823,6.3144,6.3187,6.301,6.2947
2022-12-26,,,,6.5011,6.5203,6.7599,6.32,6.31,6.2449,6.2628,,6.1865,,6.2,,6.2039,,6.2799,6.3044,6.3143,6.2957,6.2868
2022-12-27,,,,6.5787,6.5783,6.7972,6.3406,6.32,6.2423,6.27,,6.1895,,6.1899,,6.1927,,6.2629,6.2777,6.2917,6.2748,6.2645
2022-12-28,,,,5.9541,5.9553,6.6153,6.1972,6.2086,6.132,6.1619,,6.05,,6.0816,,6.09,,6.1621,6.1931,6.2151,6.1972,6.189
2022-12-29,,,,5.9537,5.9527,6.5433,6.1824,6.1996,6.1483,6.1825,,6.0608,,6.1,,6.097,,6.1615,6.1867,6.2085,6.1861,6.1773
2022-12-30,,,,5.9537,5.9527,6.5433,6.1824,6.1996,6.1483,6.1825,,6.0608,,6.1,,6.097,,6.1615,6.1867,6.2085,6.1861,6.1773
2023-01-02,,,,6.4364,6.4387,6.7479,6.3648,6.3682,6.28,6.3103,,6.1895,,6.2156,,6.2129,,6.2688,6.2916,6.312,6.2896,6.2862
2023-01-03,,,,6.5031,6.499,6.8504,6.46,6.4639,6.3609,6.4,,6.2942,,6.3144,,6.3273,,6.3728,6.3958,6.4208,6.3838,6.3846
2023-01-04,,,,6.6953,6.6651,6.9352,6.5344,6.5201,6.4205,6.4512,,6.3499,,6.3673,6.3771,6.3805,,6.4201,6.4313,6.4551,6.4388,6.4326
2023-01-05,,,,6.7202,6.7244,6.8634,6.4626,6.438,6.3369,6.3843,,6.2929,,6.3126,6.3204,6.3343,,6.3853,6.4044,6.4261,6.4158,6.4077
2023-01-06,,,,6.7026,6.7078,6.8324,6.3957,6.3461,6.24,6.2965,,6.2286,,6.261,6.27,6.2825,,6.3342,6.3458,6.3667,6.3573,6.3498
2023-01-09,,,,6.5,6.5037,6.8026,6.3814,6.32,6.2267,6.2882,,6.2203,,6.2538,6.2708,6.2827,,6.34,6.3532,6.3781,6.3622,6.3557
2023-01-10,,,,6.3162,6.3198,6.7662,6.2969,6.2232,6.1366,6.2069,,6.1371,,6.1711,6.1956,6.2099,,6.2823,6.2874,6.3047,6.2856,6.2875
2023-01-11,,,,5.9486,5.9498,6.6362,6.1831,6.1214,6.0379,6.0888,,6.0244,,6.0632,6.0858,6.0966,,6.1734,6.1815,6.2001,6.1849,6.1828
2023-01-12,,,,5.9,5.9,6.5939,6.1139,6.06,5.9732,6.0377,,5.9688,,6.008,6.0344,6.0579,,6.1372,6.1529,6.1743,6.1596,6.1626
2023-01-13,,,,6.0091,6.0109,6.6178,6.1279,6.0662,5.9672,6.0277,,5.9686,,6.0155,6.0366,6.0712,,6.1573,6.173,6.187,6.1752,6.1759
2023-01-16,,,,6.1956,6.1997,6.6966,6.2009,6.1502,6.032,6.1005,,6.0351,,6.0872,6.1053,6.15,,6.246,6.2585,6.2755,6.2669,6.2697
2023-01-17,,,,5.9423,5.935,6.6046,6.0782,6.04,5.9516,6.0351,,5.9922,,6.0559,6.0682,6.1348,,6.2324,6.2376,6.246,6.2404,6.24
2023-01-18,,,,5.9326,5.9236,6.62,6.0863,6.0516,5.9638,6.06,,6.015,,6.08,6.0831,6.1523,,6.2489,6.263,6.2736,6.2641,6.2624
